"","uh_name","ph_inf","ph_sup","phft","t_max","t_min","cgtr_cooling","cgtr_heating","geometria","azimute","veneziana","componente","absortancia","vidro","open_fac","sombreamento","paf","solo","case","estado","floor","uh_expo","uh_position","ph_inf_ref","ph_sup_ref","phft_ref","t_max_ref","t_min_ref","cgtr_cooling_ref","cgtr_heating_ref"
"230","CO_CANTO_12_31_RJ",0,0.199041095890411,0.800958904109589,32.4373402783433,18.0677690642366,4571244295.44041,0,"m_g_geom_0_0_0.txt","rotation_000.txt","m_blind_on.txt","m_construction_sfiso.txt","abs_60.txt","glass_double-fs39-87.txt","afn_openingfactor100.txt","m_shade_120_geom_0_0_0.txt","m_wwr_50_geom_0_0_0.txt","g",31,"RJ","CO","CANTO","12",0,0.534543378995434,0.465456621004566,36.7322912841272,18.1557293648476,17432475526.0909,0
"231","CO_CANTO_12_31_SC",0.0129908675799087,0.0628082191780822,0.924200913242009,29.5801081594173,16.2979080850071,1324282845.84778,0,"m_g_geom_0_0_0.txt","rotation_000.txt","m_blind_on.txt","m_construction_sfiso.txt","abs_60.txt","glass_double-fs39-87.txt","afn_openingfactor100.txt","m_shade_120_geom_0_0_0.txt","m_wwr_50_geom_0_0_0.txt","g",31,"SC","CO","CANTO","12",0.0478310502283105,0.276438356164384,0.675730593607306,32.7815928935004,13.3887405364382,7779577671.3337,0
"232","CO_CANTO_12_31_TO",0,0.249360730593607,0.750639269406393,32.3910641432445,20.6879224590954,6304588058.26868,2.36832420341671e-08,"m_g_geom_0_0_0.txt","rotation_000.txt","m_blind_on.txt","m_construction_sfiso.txt","abs_60.txt","glass_double-fs39-87.txt","afn_openingfactor100.txt","m_shade_120_geom_0_0_0.txt","m_wwr_50_geom_0_0_0.txt","g",31,"TO","CO","CANTO","12",0,0.762602739726028,0.237397260273972,36.5073712291011,24.232508346519,26759843035.5196,1.45264493767172e-07
"233","CO_CANTO_12_4_PR",0.0361415525114155,0,0.963858447488584,25.5654543781694,16.5570534582626,0,0,"m_g_geom_0_0_0.txt","rotation_000.txt","m_blind_on.txt","m_construction_sfiso.txt","abs_20.txt","glass_fs39.txt","afn_openingfactor100.txt","m_shade_000_geom_0_0_0.txt","m_fenes_17_geom_0_0_0.txt","g",4,"PR","CO","CANTO","12",0.146027397260274,0.0763470319634702,0.777625570776256,30.5833826204055,13.0341114495393,2286865744.88657,0
"234","CO_CANTO_12_4_RJ",0,0.224794520547945,0.775205479452055,31.4225810713811,18.4318035829174,3907022020.79627,0,"m_g_geom_0_0_0.txt","rotation_000.txt","m_blind_on.txt","m_construction_sfiso.txt","abs_20.txt","glass_fs39.txt","afn_openingfactor100.txt","m_shade_000_geom_0_0_0.txt","m_fenes_17_geom_0_0_0.txt","g",4,"RJ","CO","CANTO","12",0,0.534543378995434,0.465456621004566,36.7322912841272,18.1557293648476,17432475526.0909,0
"235","CO_CANTO_12_4_SC",0.00657534246575342,0.052648401826484,0.940776255707762,28.8109949904652,16.6682476219144,896544655.695407,0,"m_g_geom_0_0_0.txt","rotation_000.txt","m_blind_on.txt","m_construction_sfiso.txt","abs_20.txt","glass_fs39.txt","afn_openingfactor100.txt","m_shade_000_geom_0_0_0.txt","m_fenes_17_geom_0_0_0.txt","g",4,"SC","CO","CANTO","12",0.0478310502283105,0.276438356164384,0.675730593607306,32.7815928935004,13.3887405364382,7779577671.3337,0
"236","CO_CANTO_12_4_TO",0,0.21148401826484,0.78851598173516,31.2789355218998,21.8266241623912,4375577282.17338,0,"m_g_geom_0_0_0.txt","rotation_000.txt","m_blind_on.txt","m_construction_sfiso.txt","abs_20.txt","glass_fs39.txt","afn_openingfactor100.txt","m_shade_000_geom_0_0_0.txt","m_fenes_17_geom_0_0_0.txt","g",4,"TO","CO","CANTO","12",0,0.762602739726028,0.237397260273972,36.5073712291011,24.232508346519,26759843035.5196,1.45264493767172e-07
"237","CO_CANTO_12_5_PR",0.0819634703196349,0.00251141552511416,0.915525114155251,26.2974606257017,15.5673101033037,50544865.6900469,0,"m_g_geom_0_0_0.txt","rotation_000.txt","m_blind_on.txt","m_construction_sfiso.txt","abs_20.txt","glass_fs39.txt","afn_openingfactor100.txt","m_shade_000_geom_0_0_0.txt","m_wwr_50_geom_0_0_0.txt","g",5,"PR","CO","CANTO","12",0.146027397260274,0.0763470319634702,0.777625570776256,30.5833826204055,13.0341114495393,2286865744.88657,0
"238","CO_CANTO_12_5_RJ",0,0.177465753424658,0.822534246575342,32.3160985091043,18.1133980807321,3932490672.30338,0,"m_g_geom_0_0_0.txt","rotation_000.txt","m_blind_on.txt","m_construction_sfiso.txt","abs_20.txt","glass_fs39.txt","afn_openingfactor100.txt","m_shade_000_geom_0_0_0.txt","m_wwr_50_geom_0_0_0.txt","g",5,"RJ","CO","CANTO","12",0,0.534543378995434,0.465456621004566,36.7322912841272,18.1557293648476,17432475526.0909,0
"239","CO_CANTO_12_5_SC",0.018972602739726,0.0547488584474884,0.926278538812785,29.3354398023563,15.7668760029963,1150728534.70608,0,"m_g_geom_0_0_0.txt","rotation_000.txt","m_blind_on.txt","m_construction_sfiso.txt","abs_20.txt","glass_fs39.txt","afn_openingfactor100.txt","m_shade_000_geom_0_0_0.txt","m_wwr_50_geom_0_0_0.txt","g",5,"SC","CO","CANTO","12",0.0478310502283105,0.276438356164384,0.675730593607306,32.7815928935004,13.3887405364382,7779577671.3337,0
"240","CO_CANTO_12_5_TO",0,0.211689497716895,0.788310502283105,32.0183949335536,20.4946533146386,5249130474.86567,7.53146878196276e-09,"m_g_geom_0_0_0.txt","rotation_000.txt","m_blind_on.txt","m_construction_sfiso.txt","abs_20.txt","glass_fs39.txt","afn_openingfactor100.txt","m_shade_000_geom_0_0_0.txt","m_wwr_50_geom_0_0_0.txt","g",5,"TO","CO","CANTO","12",0,0.762602739726028,0.237397260273972,36.5073712291011,24.232508346519,26759843035.5196,1.45264493767172e-07
"241","CO_CANTO_12_6_PR",0.0660273972602741,0,0.933972602739726,25.3758263662163,16.4101556443027,0,0,"m_g_geom_0_0_0.txt","rotation_000.txt","m_blind_on.txt","m_construction_sfiso.txt","abs_20.txt","glass_fs39.txt","afn_openingfactor100.txt","m_shade_120_geom_0_0_0.txt","m_fenes_17_geom_0_0_0.txt","g",6,"PR","CO","CANTO","12",0.146027397260274,0.0763470319634702,0.777625570776256,30.5833826204055,13.0341114495393,2286865744.88657,0
"242","CO_CANTO_12_6_RJ",0,0.204474885844749,0.795525114155251,30.9271681499851,18.3015967933346,3447206827.67198,0,"m_g_geom_0_0_0.txt","rotation_000.txt","m_blind_on.txt","m_construction_sfiso.txt","abs_20.txt","glass_fs39.txt","afn_openingfactor100.txt","m_shade_120_geom_0_0_0.txt","m_fenes_17_geom_0_0_0.txt","g",6,"RJ","CO","CANTO","12",0,0.534543378995434,0.465456621004566,36.7322912841272,18.1557293648476,17432475526.0909,0
"243","CO_CANTO_12_6_SC",0.013675799086758,0.039041095890411,0.947283105022831,28.5309641954607,16.5387183662497,629214266.231207,0,"m_g_geom_0_0_0.txt","rotation_000.txt","m_blind_on.txt","m_construction_sfiso.txt","abs_20.txt","glass_fs39.txt","afn_openingfactor100.txt","m_shade_120_geom_0_0_0.txt","m_fenes_17_geom_0_0_0.txt","g",6,"SC","CO","CANTO","12",0.0478310502283105,0.276438356164384,0.675730593607306,32.7815928935004,13.3887405364382,7779577671.3337,0
"244","CO_CANTO_12_6_TO",0,0.173881278538813,0.826118721461187,30.9938871293815,21.7317800919456,3467785751.39135,0,"m_g_geom_0_0_0.txt","rotation_000.txt","m_blind_on.txt","m_construction_sfiso.txt","abs_20.txt","glass_fs39.txt","afn_openingfactor100.txt","m_shade_120_geom_0_0_0.txt","m_fenes_17_geom_0_0_0.txt","g",6,"TO","CO","CANTO","12",0,0.762602739726028,0.237397260273972,36.5073712291011,24.232508346519,26759843035.5196,1.45264493767172e-07
"245","CO_CANTO_12_7_PR",0.142442922374429,0,0.857557077625571,25.8397910057875,15.2473726176622,0,0,"m_g_geom_0_0_0.txt","rotation_000.txt","m_blind_on.txt","m_construction_sfiso.txt","abs_20.txt","glass_fs39.txt","afn_openingfactor100.txt","m_shade_120_geom_0_0_0.txt","m_wwr_50_geom_0_0_0.txt","g",7,"PR","CO","CANTO","12",0.146027397260274,0.0763470319634702,0.777625570776256,30.5833826204055,13.0341114495393,2286865744.88657,0
"246","CO_CANTO_12_7_RJ",0.00045662100456621,0.148584474885845,0.850958904109589,31.3284658126007,17.919159475395,3106316529.58315,0,"m_g_geom_0_0_0.txt","rotation_000.txt","m_blind_on.txt","m_construction_sfiso.txt","abs_20.txt","glass_fs39.txt","afn_openingfactor100.txt","m_shade_120_geom_0_0_0.txt","m_wwr_50_geom_0_0_0.txt","g",7,"RJ","CO","CANTO","12",0,0.534543378995434,0.465456621004566,36.7322912841272,18.1557293648476,17432475526.0909,0
"247","CO_CANTO_12_7_SC",0.034634703196347,0.0327625570776256,0.932602739726027,28.7445790319636,15.4453865001452,608903454.736286,0,"m_g_geom_0_0_0.txt","rotation_000.txt","m_blind_on.txt","m_construction_sfiso.txt","abs_20.txt","glass_fs39.txt","afn_openingfactor100.txt","m_shade_120_geom_0_0_0.txt","m_wwr_50_geom_0_0_0.txt","g",7,"SC","CO","CANTO","12",0.0478310502283105,0.276438356164384,0.675730593607306,32.7815928935004,13.3887405364382,7779577671.3337,0
"248","CO_CANTO_12_7_TO",0,0.165502283105023,0.834497716894977,31.3367021307164,20.3859903927997,3845841370.03985,1.14050635602325e-08,"m_g_geom_0_0_0.txt","rotation_000.txt","m_blind_on.txt","m_construction_sfiso.txt","abs_20.txt","glass_fs39.txt","afn_openingfactor100.txt","m_shade_120_geom_0_0_0.txt","m_wwr_50_geom_0_0_0.txt","g",7,"TO","CO","CANTO","12",0,0.762602739726028,0.237397260273972,36.5073712291011,24.232508346519,26759843035.5196,1.45264493767172e-07
"249","CO_CANTO_12_8_PR",0.0130365296803653,0.00194063926940639,0.985022831050228,26.3231822780979,16.9850833677327,38900838.8292394,0,"m_g_geom_0_0_0.txt","rotation_000.txt","m_blind_on.txt","m_construction_sfiso.txt","abs_20.txt","glass_fs87.txt","afn_openingfactor100.txt","m_shade_000_geom_0_0_0.txt","m_fenes_17_geom_0_0_0.txt","g",8,"PR","CO","CANTO","12",0.146027397260274,0.0763470319634702,0.777625570776256,30.5833826204055,13.0341114495393,2286865744.88657,0
"250","CO_CANTO_12_8_RJ",0,0.248744292237443,0.751255707762557,31.6108396465326,18.4856945259389,4438354234.94296,0,"m_g_geom_0_0_0.txt","rotation_000.txt","m_blind_on.txt","m_construction_sfiso.txt","abs_20.txt","glass_fs87.txt","afn_openingfactor100.txt","m_shade_000_geom_0_0_0.txt","m_fenes_17_geom_0_0_0.txt","g",8,"RJ","CO","CANTO","12",0,0.534543378995434,0.465456621004566,36.7322912841272,18.1557293648476,17432475526.0909,0
"251","CO_CANTO_12_8_SC",0.00328767123287671,0.0785159817351598,0.918196347031964,28.9374645805239,17.2076614677522,1476189589.95044,0,"m_g_geom_0_0_0.txt","rotation_000.txt","m_blind_on.txt","m_construction_sfiso.txt","abs_20.txt","glass_fs87.txt","afn_openingfactor100.txt","m_shade_000_geom_0_0_0.txt","m_fenes_17_geom_0_0_0.txt","g",8,"SC","CO","CANTO","12",0.0478310502283105,0.276438356164384,0.675730593607306,32.7815928935004,13.3887405364382,7779577671.3337,0
"252","CO_CANTO_12_8_TO",0,0.237237442922374,0.762762557077626,31.4272115881531,21.8851099154621,4998810319.46305,0,"m_g_geom_0_0_0.txt","rotation_000.txt","m_blind_on.txt","m_construction_sfiso.txt","abs_20.txt","glass_fs87.txt","afn_openingfactor100.txt","m_shade_000_geom_0_0_0.txt","m_fenes_17_geom_0_0_0.txt","g",8,"TO","CO","CANTO","12",0,0.762602739726028,0.237397260273972,36.5073712291011,24.232508346519,26759843035.5196,1.45264493767172e-07
"253","CO_CANTO_12_9_PR",0.0352054794520548,0.0281963470319635,0.936598173515982,27.959921017102,16.3079853766408,820597798.217597,1.11026281501836e-07,"m_g_geom_0_0_0.txt","rotation_000.txt","m_blind_on.txt","m_construction_sfiso.txt","abs_20.txt","glass_fs87.txt","afn_openingfactor100.txt","m_shade_000_geom_0_0_0.txt","m_wwr_50_geom_0_0_0.txt","g",9,"PR","CO","CANTO","12",0.146027397260274,0.0763470319634702,0.777625570776256,30.5833826204055,13.0341114495393,2286865744.88657,0
"254","CO_CANTO_12_9_RJ",0,0.215525114155251,0.784474885844749,32.6766660500087,18.1256633171562,5086005458.62401,0,"m_g_geom_0_0_0.txt","rotation_000.txt","m_blind_on.txt","m_construction_sfiso.txt","abs_20.txt","glass_fs87.txt","afn_openingfactor100.txt","m_shade_000_geom_0_0_0.txt","m_wwr_50_geom_0_0_0.txt","g",9,"RJ","CO","CANTO","12",0,0.534543378995434,0.465456621004566,36.7322912841272,18.1557293648476,17432475526.0909,0
"255","CO_CANTO_12_9_SC",0.0078538812785388,0.0925114155251141,0.899634703196347,29.5351230698084,16.4385751536357,2320502622.34269,20569919.1149707,"m_g_geom_0_0_0.txt","rotation_000.txt","m_blind_on.txt","m_construction_sfiso.txt","abs_20.txt","glass_fs87.txt","afn_openingfactor100.txt","m_shade_000_geom_0_0_0.txt","m_wwr_50_geom_0_0_0.txt","g",9,"SC","CO","CANTO","12",0.0478310502283105,0.276438356164384,0.675730593607306,32.7815928935004,13.3887405364382,7779577671.3337,0
"256","CO_CANTO_12_9_TO",0,0.237305936073059,0.762694063926941,32.2944579786285,20.5626383215112,6098230755.06601,1.07952846661874e-07,"m_g_geom_0_0_0.txt","rotation_000.txt","m_blind_on.txt","m_construction_sfiso.txt","abs_20.txt","glass_fs87.txt","afn_openingfactor100.txt","m_shade_000_geom_0_0_0.txt","m_wwr_50_geom_0_0_0.txt","g",9,"TO","CO","CANTO","12",0,0.762602739726028,0.237397260273972,36.5073712291011,24.232508346519,26759843035.5196,1.45264493767172e-07
"257","CO_CANTO_21_0_PR",0.0272831050228311,0.00045662100456621,0.972260273972603,26.0465860904447,16.9799866372682,8762677.26687958,0,"m_g_geom_0_0_0.txt","rotation_000.txt","m_blind_on.txt","m_construction_sfiso.txt","abs_20.txt","glass_double-fs87.txt","afn_openingfactor100.txt","m_shade_000_geom_0_0_0.txt","m_fenes_17_geom_0_0_0.txt","g",0,"PR","CO","CANTO","21",0.188173515981735,0.0594520547945205,0.752374429223744,30.9858922302895,12.8933248242629,1749335091.68797,0
"258","CO_CANTO_21_0_RJ",0,0.235319634703196,0.764680365296804,31.0392652985371,18.3833530667793,4035719875.75206,0,"m_g_geom_0_0_0.txt","rotation_000.txt","m_blind_on.txt","m_construction_sfiso.txt","abs_20.txt","glass_double-fs87.txt","afn_openingfactor100.txt","m_shade_000_geom_0_0_0.txt","m_fenes_17_geom_0_0_0.txt","g",0,"RJ","CO","CANTO","21",0,0.490502283105023,0.509497716894977,36.072999490734,18.1079161629461,15344619188.8288,45.051420718882
"259","CO_CANTO_21_0_SC",0.00586757990867581,0.0758675799086759,0.918264840182649,28.8365647625092,16.8074178233654,1295780489.15545,0,"m_g_geom_0_0_0.txt","rotation_000.txt","m_blind_on.txt","m_construction_sfiso.txt","abs_20.txt","glass_double-fs87.txt","afn_openingfactor100.txt","m_shade_000_geom_0_0_0.txt","m_fenes_17_geom_0_0_0.txt","g",0,"SC","CO","CANTO","21",0.058972602739726,0.272511415525114,0.66851598173516,32.67834680186,12.7697542579441,7230189067.84654,0
"260","CO_CANTO_21_0_TO",0,0.196324200913242,0.803675799086758,31.0600919777035,21.5011560795286,3922137114.43335,8.63803961692611e-08,"m_g_geom_0_0_0.txt","rotation_000.txt","m_blind_on.txt","m_construction_sfiso.txt","abs_20.txt","glass_double-fs87.txt","afn_openingfactor100.txt","m_shade_000_geom_0_0_0.txt","m_fenes_17_geom_0_0_0.txt","g",0,"TO","CO","CANTO","21",0,0.717009132420092,0.282990867579908,36.2797558937814,24.0982285342694,24277506454.5681,6.0562967973965e-07
"261","CO_CANTO_21_1_PR",0.0490639269406394,0.008675799086758,0.942260273972603,27.2055685697112,16.4690296425891,196150568.407435,0,"m_g_geom_0_0_0.txt","rotation_000.txt","m_blind_on.txt","m_construction_sfiso.txt","abs_20.txt","glass_double-fs87.txt","afn_openingfactor100.txt","m_shade_000_geom_0_0_0.txt","m_wwr_50_geom_0_0_0.txt","g",1,"PR","CO","CANTO","21",0.188173515981735,0.0594520547945205,0.752374429223744,30.9858922302895,12.8933248242629,1749335091.68797,0
"262","CO_CANTO_21_1_RJ",0,0.185342465753425,0.814657534246575,31.593537171432,18.0425941741127,4065300274.61298,0,"m_g_geom_0_0_0.txt","rotation_000.txt","m_blind_on.txt","m_construction_sfiso.txt","abs_20.txt","glass_double-fs87.txt","afn_openingfactor100.txt","m_shade_000_geom_0_0_0.txt","m_wwr_50_geom_0_0_0.txt","g",1,"RJ","CO","CANTO","21",0,0.490502283105023,0.509497716894977,36.072999490734,18.1079161629461,15344619188.8288,45.051420718882
"263","CO_CANTO_21_1_SC",0.0131278538812785,0.0798401826484018,0.90703196347032,29.1487537289023,16.1787572182626,1699663053.58906,0,"m_g_geom_0_0_0.txt","rotation_000.txt","m_blind_on.txt","m_construction_sfiso.txt","abs_20.txt","glass_double-fs87.txt","afn_openingfactor100.txt","m_shade_000_geom_0_0_0.txt","m_wwr_50_geom_0_0_0.txt","g",1,"SC","CO","CANTO","21",0.058972602739726,0.272511415525114,0.66851598173516,32.67834680186,12.7697542579441,7230189067.84654,0
"264","CO_CANTO_21_1_TO",0,0.195776255707763,0.804223744292238,31.4030182728123,20.5135007846693,4606792216.44901,2.69301381194964e-07,"m_g_geom_0_0_0.txt","rotation_000.txt","m_blind_on.txt","m_construction_sfiso.txt","abs_20.txt","glass_double-fs87.txt","afn_openingfactor100.txt","m_shade_000_geom_0_0_0.txt","m_wwr_50_geom_0_0_0.txt","g",1,"TO","CO","CANTO","21",0,0.717009132420092,0.282990867579908,36.2797558937814,24.0982285342694,24277506454.5681,6.0562967973965e-07
"265","CO_CANTO_21_10_PR",0.0471461187214612,0,0.952853881278539,25.8088147619968,16.534133635013,0,0,"m_g_geom_0_0_0.txt","rotation_000.txt","m_blind_on.txt","m_construction_sfiso.txt","abs_20.txt","glass_fs87.txt","afn_openingfactor100.txt","m_shade_120_geom_0_0_0.txt","m_fenes_17_geom_0_0_0.txt","g",10,"PR","CO","CANTO","21",0.188173515981735,0.0594520547945205,0.752374429223744,30.9858922302895,12.8933248242629,1749335091.68797,0
"266","CO_CANTO_21_10_RJ",0,0.220936073059361,0.779063926940639,31.0459046833753,18.2935628152993,3791544685.08015,0,"m_g_geom_0_0_0.txt","rotation_000.txt","m_blind_on.txt","m_construction_sfiso.txt","abs_20.txt","glass_fs87.txt","afn_openingfactor100.txt","m_shade_120_geom_0_0_0.txt","m_fenes_17_geom_0_0_0.txt","g",10,"RJ","CO","CANTO","21",0,0.490502283105023,0.509497716894977,36.072999490734,18.1079161629461,15344619188.8288,45.051420718882
"267","CO_CANTO_21_10_SC",0.00876712328767123,0.0638812785388128,0.927351598173516,28.783732812266,16.5116111891006,1052650887.33756,0,"m_g_geom_0_0_0.txt","rotation_000.txt","m_blind_on.txt","m_construction_sfiso.txt","abs_20.txt","glass_fs87.txt","afn_openingfactor100.txt","m_shade_120_geom_0_0_0.txt","m_fenes_17_geom_0_0_0.txt","g",10,"SC","CO","CANTO","21",0.058972602739726,0.272511415525114,0.66851598173516,32.67834680186,12.7697542579441,7230189067.84654,0
"268","CO_CANTO_21_10_TO",0,0.188995433789954,0.811004566210046,31.1699144729612,21.4906933202524,3812382813.84775,1.32894228954683e-07,"m_g_geom_0_0_0.txt","rotation_000.txt","m_blind_on.txt","m_construction_sfiso.txt","abs_20.txt","glass_fs87.txt","afn_openingfactor100.txt","m_shade_120_geom_0_0_0.txt","m_fenes_17_geom_0_0_0.txt","g",10,"TO","CO","CANTO","21",0,0.717009132420092,0.282990867579908,36.2797558937814,24.0982285342694,24277506454.5681,6.0562967973965e-07
"269","CO_CANTO_21_11_PR",0.106301369863014,0.00205479452054795,0.891643835616438,26.5953066518946,15.5178830914221,40636232.2083318,0,"m_g_geom_0_0_0.txt","rotation_000.txt","m_blind_on.txt","m_construction_sfiso.txt","abs_20.txt","glass_fs87.txt","afn_openingfactor100.txt","m_shade_120_geom_0_0_0.txt","m_wwr_50_geom_0_0_0.txt","g",11,"PR","CO","CANTO","21",0.188173515981735,0.0594520547945205,0.752374429223744,30.9858922302895,12.8933248242629,1749335091.68797,0
"270","CO_CANTO_21_11_RJ",0.000273972602739726,0.166780821917808,0.832945205479452,31.5876752671238,17.9233765110583,3597526508.65599,0,"m_g_geom_0_0_0.txt","rotation_000.txt","m_blind_on.txt","m_construction_sfiso.txt","abs_20.txt","glass_fs87.txt","afn_openingfactor100.txt","m_shade_120_geom_0_0_0.txt","m_wwr_50_geom_0_0_0.txt","g",11,"RJ","CO","CANTO","21",0,0.490502283105023,0.509497716894977,36.072999490734,18.1079161629461,15344619188.8288,45.051420718882
"271","CO_CANTO_21_11_SC",0.0228538812785388,0.0587899543378996,0.918356164383562,29.0541284460753,15.4567391415375,1149791243.19886,0,"m_g_geom_0_0_0.txt","rotation_000.txt","m_blind_on.txt","m_construction_sfiso.txt","abs_20.txt","glass_fs87.txt","afn_openingfactor100.txt","m_shade_120_geom_0_0_0.txt","m_wwr_50_geom_0_0_0.txt","g",11,"SC","CO","CANTO","21",0.058972602739726,0.272511415525114,0.66851598173516,32.67834680186,12.7697542579441,7230189067.84654,0
"272","CO_CANTO_21_11_TO",0,0.183812785388128,0.816187214611872,31.5143350325245,20.4957868199449,4351763996.23839,3.75616764358711e-07,"m_g_geom_0_0_0.txt","rotation_000.txt","m_blind_on.txt","m_construction_sfiso.txt","abs_20.txt","glass_fs87.txt","afn_openingfactor100.txt","m_shade_120_geom_0_0_0.txt","m_wwr_50_geom_0_0_0.txt","g",11,"TO","CO","CANTO","21",0,0.717009132420092,0.282990867579908,36.2797558937814,24.0982285342694,24277506454.5681,6.0562967973965e-07
"273","CO_CANTO_21_12_PR",0.0542237442922373,0,0.945776255707763,25.5184165348067,16.625242249478,0,0,"m_g_geom_0_0_0.txt","rotation_000.txt","m_blind_on.txt","m_construction_sfiso.txt","abs_20.txt","glass_double-fs39-87.txt","afn_openingfactor100.txt","m_shade_000_geom_0_0_0.txt","m_fenes_17_geom_0_0_0.txt","g",12,"PR","CO","CANTO","21",0.188173515981735,0.0594520547945205,0.752374429223744,30.9858922302895,12.8933248242629,1749335091.68797,0
"274","CO_CANTO_21_12_RJ",0,0.213835616438356,0.786164383561644,30.8698777842293,18.328865702518,3573104394.00198,0,"m_g_geom_0_0_0.txt","rotation_000.txt","m_blind_on.txt","m_construction_sfiso.txt","abs_20.txt","glass_double-fs39-87.txt","afn_openingfactor100.txt","m_shade_000_geom_0_0_0.txt","m_fenes_17_geom_0_0_0.txt","g",12,"RJ","CO","CANTO","21",0,0.490502283105023,0.509497716894977,36.072999490734,18.1079161629461,15344619188.8288,45.051420718882
"275","CO_CANTO_21_12_SC",0.0110502283105023,0.0508447488584475,0.93810502283105,28.7036072130206,16.5803383945359,807478938.575287,0,"m_g_geom_0_0_0.txt","rotation_000.txt","m_blind_on.txt","m_construction_sfiso.txt","abs_20.txt","glass_double-fs39-87.txt","afn_openingfactor100.txt","m_shade_000_geom_0_0_0.txt","m_fenes_17_geom_0_0_0.txt","g",12,"SC","CO","CANTO","21",0.058972602739726,0.272511415525114,0.66851598173516,32.67834680186,12.7697542579441,7230189067.84654,0
"276","CO_CANTO_21_12_TO",0,0.172625570776256,0.827374429223744,30.9322071580737,21.449972749358,3387910359.00662,9.13462372409413e-08,"m_g_geom_0_0_0.txt","rotation_000.txt","m_blind_on.txt","m_construction_sfiso.txt","abs_20.txt","glass_double-fs39-87.txt","afn_openingfactor100.txt","m_shade_000_geom_0_0_0.txt","m_fenes_17_geom_0_0_0.txt","g",12,"TO","CO","CANTO","21",0,0.717009132420092,0.282990867579908,36.2797558937814,24.0982285342694,24277506454.5681,6.0562967973965e-07
"277","CO_CANTO_21_13_PR",0.104406392694064,0.00045662100456621,0.89513698630137,26.16049640067,15.8134641709469,8302319.0798427,0,"m_g_geom_0_0_0.txt","rotation_000.txt","m_blind_on.txt","m_construction_sfiso.txt","abs_20.txt","glass_double-fs39-87.txt","afn_openingfactor100.txt","m_shade_000_geom_0_0_0.txt","m_wwr_50_geom_0_0_0.txt","g",13,"PR","CO","CANTO","21",0.188173515981735,0.0594520547945205,0.752374429223744,30.9858922302895,12.8933248242629,1749335091.68797,0
"278","CO_CANTO_21_13_RJ",0,0.160593607305936,0.839406392694064,31.246411349032,18.0012193567432,3349645678.16032,0,"m_g_geom_0_0_0.txt","rotation_000.txt","m_blind_on.txt","m_construction_sfiso.txt","abs_20.txt","glass_double-fs39-87.txt","afn_openingfactor100.txt","m_shade_000_geom_0_0_0.txt","m_wwr_50_geom_0_0_0.txt","g",13,"RJ","CO","CANTO","21",0,0.490502283105023,0.509497716894977,36.072999490734,18.1079161629461,15344619188.8288,45.051420718882
"279","CO_CANTO_21_13_SC",0.0244063926940639,0.0478310502283106,0.927762557077626,28.8967570604438,15.7107175679494,880514708.238343,0,"m_g_geom_0_0_0.txt","rotation_000.txt","m_blind_on.txt","m_construction_sfiso.txt","abs_20.txt","glass_double-fs39-87.txt","afn_openingfactor100.txt","m_shade_000_geom_0_0_0.txt","m_wwr_50_geom_0_0_0.txt","g",13,"SC","CO","CANTO","21",0.058972602739726,0.272511415525114,0.66851598173516,32.67834680186,12.7697542579441,7230189067.84654,0
"280","CO_CANTO_21_13_TO",0,0.166278538812785,0.833721461187215,31.1642799028872,20.5290753925424,3773620941.3736,3.26592726196395e-07,"m_g_geom_0_0_0.txt","rotation_000.txt","m_blind_on.txt","m_construction_sfiso.txt","abs_20.txt","glass_double-fs39-87.txt","afn_openingfactor100.txt","m_shade_000_geom_0_0_0.txt","m_wwr_50_geom_0_0_0.txt","g",13,"TO","CO","CANTO","21",0,0.717009132420092,0.282990867579908,36.2797558937814,24.0982285342694,24277506454.5681,6.0562967973965e-07
"281","CO_CANTO_21_14_PR",0.0629452054794522,0,0.937054794520548,25.2669067717637,16.5753595991192,0,0,"m_g_geom_0_0_0.txt","rotation_000.txt","m_blind_on.txt","m_construction_sfiso.txt","abs_20.txt","glass_double-fs39-87.txt","afn_openingfactor100.txt","m_shade_120_geom_0_0_0.txt","m_fenes_17_geom_0_0_0.txt","g",14,"PR","CO","CANTO","21",0.188173515981735,0.0594520547945205,0.752374429223744,30.9858922302895,12.8933248242629,1749335091.68797,0
"282","CO_CANTO_21_14_RJ",0,0.202853881278539,0.797146118721461,30.7426095075854,18.2878777656803,3348688570.66755,0,"m_g_geom_0_0_0.txt","rotation_000.txt","m_blind_on.txt","m_construction_sfiso.txt","abs_20.txt","glass_double-fs39-87.txt","afn_openingfactor100.txt","m_shade_120_geom_0_0_0.txt","m_fenes_17_geom_0_0_0.txt","g",14,"RJ","CO","CANTO","21",0,0.490502283105023,0.509497716894977,36.072999490734,18.1079161629461,15344619188.8288,45.051420718882
"283","CO_CANTO_21_14_SC",0.0119634703196347,0.0438356164383562,0.944200913242009,28.5804913991999,16.6294867887321,677956083.630409,0,"m_g_geom_0_0_0.txt","rotation_000.txt","m_blind_on.txt","m_construction_sfiso.txt","abs_20.txt","glass_double-fs39-87.txt","afn_openingfactor100.txt","m_shade_120_geom_0_0_0.txt","m_fenes_17_geom_0_0_0.txt","g",14,"SC","CO","CANTO","21",0.058972602739726,0.272511415525114,0.66851598173516,32.67834680186,12.7697542579441,7230189067.84654,0
